choppiness_index,volatility_percent,ema_fast_deviation,atr_to_price_ratio,rsi_delta,rsi_volatility,bollinger_position,adx,linear_regression,pchange,avpchange,ema_cross_bool,target
53.4765354320121,5.01142065129409,-173.990146094802,0.0122333972267637,1.71457697736181,61.3996557066137,0.592238061654728,9.90084547473808,-1.96406242962947,0.377092268520111,0.0023520710595052,True,0
57.0054635256596,4.80061872131908,136.085236295286,0.0107945971576935,-1.44047635701832,26.00210533503,0.24088756722531,15.1400912149976,-0.57292806913302,-0.378427681309507,-0.192631846521104,False,0
43.4196693812182,7.23990052016971,-191.702183566231,0.0204831981762571,2.45540105595166,79.2460572087117,0.352395684464265,18.6583082167701,-1.81764396511933,0.355554380797839,-0.224327419804625,False,1
49.5144154357139,9.91946566428196,-1029.58835979892,0.014679764345807,16.1505256554816,91.7925543044864,1.42852003204473,20.6598596797269,0.126170469373316,2.22486964956955,0.157074055469834,True,0
44.1897363882948,10.30056898814,-749.99917989946,0.0148382138822105,2.3436835201925,93.2450403042032,1.31905946733424,21.4796965476242,0.66867470781801,2.50565171553792,0.257036461430251,True,0
53.0517360562157,5.98159478655051,-445.448874285459,0.0170250096091155,5.77011545011388,18.6532940129248,0.916240813364633,25.0278969151945,-2.31895761966916,0.57625586054979,0.0677748071835962,True,0
56.8070684474183,8.17199247264926,-222.194165713343,0.0163007990788016,1.98785195288568,54.3604099288551,0.663875012297745,29.1253621208446,-1.70116632332886,0.532515133594373,0.0417805750363723,True,0
61.6406940699797,4.24990170682645,0.157821051587234,0.0144037524555509,-0.885148650812319,7.37682103171547,0.670275366333323,18.6251955044927,-0.0040725767999062,0.0759594413330112,0.0706855085184859,True,0
39.3236585696331,9.33884720406749,-2669.2147368601,0.0321293194067348,22.0088432540898,79.9761365067974,0.957337043158174,20.7018474648526,-3.21558730463476,4.88820456522447,-0.0424055571992199,True,0
41.8436639842037,9.3707422425088,-1151.68236843005,0.0333729605869673,-1.88947291947679,80.1046063139896,0.884758052103934,21.0153876976445,-2.32529616191947,4.45894419049922,0.15607732928136,True,1
55.9072652766354,9.77342555157833,-233.152531911765,0.02996221279746,1.15882494557371,66.9081848349169,0.353694477099018,24.1236452366377,-2.77704801025936,0.699104677106971,-0.244263486790377,False,1
49.3168106793344,7.00716225558019,131.743156427503,0.0158121103781098,-2.25425045186173,14.9604250997779,0.122956600777135,22.9915909334648,-0.529123534695305,-0.0472570727692003,-0.245279955769082,False,1
58.2352223476528,5.58421678855198,-126.973672801178,0.0102907787221325,4.37050642071229,43.1118404766906,0.487481025607613,15.3710008885365,-2.19944192084631,0.172310589193538,-0.0376074954748704,True,0
44.3269223202245,7.6850351981445,-384.290081823769,0.019708294630509,-0.833860967837637,75.4956856794527,0.336546595813191,30.1578682440819,-2.33892841302454,1.71456169286271,-0.36400754672654,False,1
49.290813457534,7.25886279635227,-349.761869327791,0.0143607029868898,5.13395953236697,41.8548444620876,0.726355766405642,12.5354567610181,-2.29328049613096,0.778761895238249,0.0165053515286269,True,0
62.5053769050057,5.88068313312237,-173.404454037765,0.0127411459569586,4.2067382677544,12.2393374998281,0.656157715497689,9.75061779755048,1.53558461172395,0.416182568805366,0.0117186518465771,True,0
70.2604623235589,4.84229691680968,94.0833932042442,0.0108827044193457,-3.56961417864619,21.5393275501801,0.337549502184902,13.7481359936549,-2.37147580607752,-0.250749716663064,-0.0464658981366705,False,1
44.8174876240741,9.61089308971705,-170.40623780404,0.0145003019846788,3.07704954632806,17.1580578670309,0.972440080084336,16.2041857271802,0.382390173974533,0.336286532801305,0.177493271743277,True,0
37.9591445158916,11.9121690890983,-971.845481337761,0.0172861713904672,23.1390690499955,81.2183618618043,1.28592309084344,13.8224067907824,-0.420431090862311,1.96410783320079,0.0848756200116771,True,0
25.8259344146842,15.0235416666667,-2371.92774066888,0.0227207063293965,14.0651081979578,91.2049210588603,1.62188067952438,15.1635276947153,0.185570613704723,6.68042763157895,0.36010598269682,True,0
49.6353837198316,5.64229966434844,-417.234507505957,0.0144171885075401,6.74533207816815,83.7241644397133,1.1021969744557,11.9241584280157,-1.79779201665117,0.963881797089461,0.108562614199744,True,0
66.0938577799765,4.2955393416798,-246.839797462773,0.0137323627081674,2.54526691459504,32.296258585377,0.487049381099109,13.1011779440074,-3.38138166253593,0.891551280988315,-0.0510108894130609,True,0
54.9266391329814,2.26128262670463,35.8555226287281,0.0074191180929776,-0.748623687432549,22.4002040102763,0.1930488477411,21.6147112008254,0.621442968568915,-0.107304380304714,-0.0962486429951065,False,1
51.9406861320743,2.87326344025967,-234.913407182365,0.0099742185097246,7.67501614141998,58.8582030691188,0.387179828606522,22.0103681952708,0.641791103421234,0.656998087762848,-0.0893291905843106,False,0
42.1905722489781,4.14245172024008,-337.518840415229,0.0139915731674429,2.79114268539843,82.2372248804881,0.457305319540983,20.6363011909779,-1.41374614947302,1.16302043881904,-0.0785658379174843,False,0
58.936693157869,4.77164247442319,-326.120169084737,0.0099485631682691,4.35576897892171,86.2687124935022,1.01944853717872,11.9524471665867,0.144145453917414,1.07312596249602,0.125967618221992,True,0
62.8357783536956,3.97146728140418,-182.359419651359,0.0077696805795677,3.93520207673038,26.2222968115123,0.921424807296323,26.4033980468174,-0.510203461248278,0.295235784194775,0.109960087307346,True,0
32.4158992017616,4.77518689212469,12.2157185004471,0.0110905570372205,-1.42180034571761,54.0992538891972,0.347574447317886,21.8641776519715,-2.95334172050881,0.0081124388169537,-0.158000962425374,False,1
44.1984418907927,4.8054994444452,-18.8599782867677,0.0057179352830155,1.11323335785963,56.4155530529823,0.303228574207504,15.1062935734575,-1.95190649417122,0.0098447463662472,-0.0655254520035886,False,1
46.4274157646913,11.8910710681687,-353.914405451127,0.0272733133972828,9.7780265699152,87.6015351589538,0.249999083547,51.7327022319892,0.950454709412763,0.781445696141715,-0.583126076465858,False,1
43.0225867293839,15.1929154259421,-154.873813915649,0.0276820274349069,-0.41628425487891,68.1881670803352,0.320106714901937,50.8155032148335,-2.31653006186145,1.01774349172218,-0.334147098039133,False,0
42.5379942795557,13.8099577356216,-285.168108492217,0.0311319782672434,2.29324735494555,63.9127064833527,0.311845020432808,47.1507962793436,-1.67395557532158,0.951465351219196,-0.505609388251043,False,1
51.3813008043027,5.07734972905933,-363.821582392775,0.010627773411395,5.91492672736614,48.8886973189589,0.983020239809594,19.3824411933198,-2.16240979071848,1.04239738272697,0.0452871921398133,True,0
47.93647482677,12.1173799035033,-365.130988109973,0.0307505681380059,0.0386555245412836,59.9448872178661,0.315109550394046,43.7328852369614,-0.0587808462030076,1.49880427942103,-0.401242491342573,False,1
49.4647121194116,8.84944986273734,-181.341616502017,0.0180244004730396,4.09544965704144,80.0251730495625,0.334394314737462,12.6981405018178,0.0376831928124683,0.309042823204665,-0.251166578727248,False,1
43.710388845594,6.71769987113232,-160.075044368408,0.0191407485268484,0.938820080227224,15.0465499260584,0.394477827028537,10.1712076061248,-3.10652689583976,0.597158832730337,-0.171299325255862,False,1
47.6771178216995,4.00769803976672,-242.708440466129,0.0145567972633534,6.12790206304913,26.6671341908952,0.329603180552527,14.3151229109771,-1.24196380582929,1.15730665411593,-0.140181758393512,False,1
49.0376043712265,4.8528337625565,-8.9694242519181,0.0144439094732132,0.168068222804209,81.6465316741025,0.299339054295274,18.5098543205554,-1.99195314822655,-0.309798644894458,-0.157740967856663,False,1
43.6622781094709,7.33264715977773,-61.0676698550669,0.0132733022162292,2.69253244948396,64.0503755557023,0.397584771088131,14.5853396128269,-2.26975587495813,-0.0267650208344178,-0.101983936557978,False,1
50.9585493480491,3.61351467309196,-109.063477758027,0.0057095245380275,5.22975402867274,4.85140945418559,0.602761021230569,9.90199999079374,-2.5810072733422,0.269226906355145,-0.0088963474419949,True,0
54.0791078867874,5.44819075192021,-226.80246783013,0.0120630979108182,6.66517237373913,48.0707496870665,0.568693289851662,27.3082361562138,-3.02711361151845,0.255689861452332,-0.0208737679979475,True,0
57.1834174530536,4.3925956673185,-241.642462634802,0.0113295570529701,5.52210790655445,17.7525875866781,0.749551832765481,24.536844518564,1.51085090540472,0.662377613595512,0.0358065221728171,True,0
48.4169037547836,3.32865938808245,-186.885682916487,0.0125433801562438,5.3744676126719,31.6349669634492,0.495813678008138,17.9575999660709,-2.28463941464334,0.522207121039522,-0.0610607250843408,False,0
52.9864654174838,3.13790659847709,-124.163556161569,0.0115703753464085,3.83556072558419,35.5063424662856,0.614096829703758,11.9145746018742,-0.0366249290898038,0.115740250244054,-0.0050418904854874,True,0
46.841930690274,5.13653998387856,-39.3914132021746,0.0110722797305617,-0.367161435887233,68.4641191804435,0.346067487109915,23.6268263099137,0.386627268430062,-0.0988898998529524,-0.210744864634375,False,1
43.9194649108824,7.3728926641084,20.1779260621843,0.0119434443997215,-2.82905090856765,87.2576088581678,0.233325155537601,34.1433197877889,-1.07542755922454,0.203039176392722,-0.180020334579212,False,1
69.2317019554243,4.07209516957641,-238.898055349942,0.0134942097234111,12.4018758891021,20.8818132060579,0.428476811600545,36.5891238146846,-1.73846733437081,0.334667248195795,-0.108340980289755,False,1
54.2408948024132,3.09567985564157,-276.633783179583,0.007628074565059,6.93378976038853,10.6741971826491,1.11476098413015,19.8248352973169,-1.78111683201196,0.646517582020599,0.0434129178473327,True,0
49.6736369981482,14.9277978962732,-115.774607103551,0.029627468246676,1.40020036374747,68.4199275299752,0.285598824268518,28.5347806085459,-0.886012702583814,0.0938885172699931,-0.710156374240646,False,1
53.1377458894001,2.93322884680541,-97.2642808394157,0.0071095603986082,3.77300048476416,13.9517872823651,0.501284290018395,13.3846447716367,-2.67872814030165,0.355374505389144,-0.0142710378391026,True,1
43.6652556291447,11.5420676189009,115.568786269941,0.0197514769225942,-1.76464530601859,56.1953583296715,0.236579985911249,16.0371279953842,-1.07112994594824,-0.0181903397824316,-0.141513026041945,False,1
45.8370896632199,4.21784717366277,-119.475991971194,0.0103810096528123,4.88570822546149,7.1638635998048,0.392921614998498,8.75709790531885,-2.5049121876226,0.135764104639099,-0.072469211362784,False,1
55.9605273792101,6.50502407316101,-179.008327962118,0.0156308701429676,3.03453526132196,5.56629895992555,0.52705025716178,14.9375834724108,-0.368025907036688,0.259104432721298,-0.0570149007771815,False,0
51.5346404176687,13.4216419373363,-399.547376486589,0.0249907192946106,5.79259466234077,29.6356092213926,0.894861218228276,20.1645664047231,0.276193587238687,0.495490800891185,0.323858683427975,True,0
53.114881519255,5.22802517221217,-286.549097630588,0.0170403841257748,1.60163457634391,22.5769268296021,0.518581890190231,14.8088820420469,-1.98436716287396,1.09463560911845,-0.0357218367322813,True,0
44.4605587981055,9.21579597894117,-84.9357654381456,0.0292849905051737,0.0031796131782257,18.8691995263958,0.37019575642607,17.5798129267934,-1.44034147510687,0.178292999846777,-0.227727808127827,False,1
49.9704171122642,12.7246803246815,-72.1374772255949,0.0282868977006017,-1.4597205148605,85.5709748737738,0.270996964634628,34.3676153909419,0.975554799457308,0.536032700785359,-0.570115094803115,False,1
58.291841093139,7.78940318402052,-85.9620227633131,0.0147402111017667,3.97276489488203,93.0276715358801,0.260483899898477,34.4293942849836,-0.212516149250329,0.689637993208479,-0.403657974126307,False,1
58.0176471620827,4.69942028711127,-73.3408905417309,0.0110794775200267,4.56064864576462,47.7124189942668,0.374569775037937,9.94035109596553,-0.387737160312634,0.0423687953458305,-0.103560022405754,False,0
59.1808313191997,9.45576911398661,-31.2494338419347,0.0223901654548305,1.82763602773977,36.6310492495487,0.275381141844625,18.8171110196638,-1.76837667339443,0.0599373989746494,-0.236066826607566,False,1
44.058035451599,10.999991385233,-74.8604826008523,0.0182402879013144,10.6420802286028,68.9440366131977,0.124726944143426,43.4642931851404,-0.415318492461853,-0.601030756871891,-0.260612609433701,False,0
55.6278639650053,10.5414667936,-121.363399380076,0.0212150485634734,0.866305131928193,49.0514871515892,0.268988628959287,41.4208011356008,-0.522103519403222,0.479349610150963,-0.191654786905536,False,0
60.1519160894236,3.97722542523895,-458.669266690486,0.0152098220320334,9.76374830485909,29.882907529865,0.664208411518162,11.9236587652893,-3.37287950979203,1.27973997412384,-0.0392965780537453,True,0
52.9188876351098,10.9977892072018,-107.328221996562,0.0223185057521955,-0.98544875353187,52.572997456365,0.288561501318553,32.6563820911746,0.287201295356181,0.343069605176234,-0.378575951863715,False,1
62.091179550292,4.89747384684707,-157.931428703989,0.0093477568990337,5.55909981196356,15.1192432289116,0.708111376698152,20.3153620008314,-0.671599139898317,0.328081998509091,-0.0066133081102969,True,1
58.0243147839542,3.70366857958294,-185.788924486318,0.0106907336600164,6.10545695428348,40.6020180939642,0.9530960754103,9.48815781762493,-0.90332470674091,0.306868112790162,0.0772487987429992,True,0
42.7194619424943,12.664509559253,-397.902891442354,0.0357122254975693,9.89924842382278,67.6756266312879,0.27838166565908,27.6183714324407,-1.26530769656181,0.675844230289502,-0.447806391623523,False,0
50.880613907626,3.83460284387545,-210.974766093656,0.0072749524347637,7.05693809058565,5.193312292984,0.758000253863359,16.6441195629215,-0.949785107075701,0.431717389692228,-0.0011562245777242,True,0
63.4883812248853,3.92976800674029,-47.8060146331554,0.0118617775696033,-0.647586156155711,53.9595903326989,0.328334153391203,13.8584180683003,-2.52861685319373,0.272276977144242,-0.154794119349169,False,1
47.1377087950343,9.43730744983288,-654.784810138372,0.0220913638188295,6.58401600679344,36.4382922473151,0.96743374022134,14.50475515445,-0.667625151397831,1.87504311934245,0.212843750089279,True,0
46.5125144867978,9.48444821141133,-337.176596494275,0.02176355421131,3.74106549745819,38.4991565762299,0.913285004445238,11.0279996032252,-0.709427762144618,0.629040963573121,0.110599855184385,True,0
